*time,DMM,FKN,Damage,Plasticity
0.0,0.0,0.0,0.0,0.0
1.11449298856e-05,4.29405929481e-07,0.0,0.0,0.0
2.22898597713e-05,6.78679498378e-06,0.0,0.0,0.0
3.34347896569e-05,3.39373073075e-05,0.0,0.0,0.0
4.45797195425e-05,0.00010593773186,0.0,0.0,0.0
5.51054836251e-05,0.000244439172093,0.0,0.0,0.0
6.62504171487e-05,0.000504320312757,0.0,0.0,0.0
7.73953433963e-05,0.000927559507545,0.0,0.0,0.0
8.854027692e-05,0.00156872160733,0.0,0.0,0.0
9.90660410025e-05,0.00242917658761,0.0,0.0,0.0
0.00011021096725,0.00367366243154,0.0,0.0,0.0
0.000121355900774,0.00533153675497,0.0,0.0,0.0
0.000132500834297,0.00747929373756,0.0,0.0,0.0
0.00014302659838,0.0100303012878,0.0,0.0,0.0
0.000154171531904,0.0133653003722,0.0,0.0,0.0
0.000165316450875,0.0174385067075,0.0,0.0,0.0
0.000176461384399,0.0223405566067,0.0,0.0,0.0
0.000187606317922,0.0281645227224,0.0,0.0,0.0
0.000198132082005,0.0345971137285,0.0,0.0,0.0
0.000209277015529,0.0424873046577,0.0,0.0,0.0
0.0002204219345,0.0515835173428,0.0,0.0,0.0
0.000231566868024,0.0619843192399,0.0,0.0,0.0
0.000242092632107,0.0730943754315,0.0,0.0,0.0
0.000253237580182,0.0863152220845,0.0,0.0,0.0
0.000264382484602,0.10113183409,0.0,0.0,0.0
0.000275421421975,0.117476910353,0.985371887207,0.0,0.0
0.000286406866508,0.135485991836,2.33556152344,0.0,0.0
0.000297391787171,0.155324831605,3.69531542969,0.0,0.0
0.000308376125759,0.177083224058,5.16181933594,0.0,0.0
0.000319359853165,0.200849175453,6.7490078125,0.0,0.0
0.000330342940288,0.226708471775,8.43583886719,0.0,0.0
0.000341349455994,0.254808574915,9.39057421875,0.0,8.78829505493e-05
0.00035244988976,0.285447597504,9.84422949219,0.0,0.000176515802023
0.000363575469237,0.318553954363,11.0055595703,0.0,0.000265349432672
0.000374100956833,0.352155596018,11.4622890625,0.0,0.000349391551961
0.000385245512007,0.390222638845,11.9290966797,0.0,0.000438376696524
0.000396389979869,0.430920243263,12.3785537109,0.0,0.000527361143938
0.000407534331316,0.474316567183,12.7879277344,0.0,0.000616344661818
0.000418059469666,0.517837882042,13.2314472656,0.0,0.000700383992508
0.000429203675594,0.566661894321,13.7110341797,0.0,0.000789366348472
0.000440347881522,0.618361890316,14.2001992188,0.0,0.000878348704436
0.000451492029242,0.672989308834,14.6802119141,0.0,0.00123434135065
0.000462017022073,0.727312088013,15.1554580078,0.0,0.00157055549132
0.000473105930723,0.787454903126,19.4064882812,0.0,0.00192478356089
0.000484082702314,0.849965631962,24.9959375,0.0,0.00227542948408
0.000495043525007,0.915371417999,28.6968691406,0.0,0.00262556592994
0.000506606302224,0.987632513046,32.8015664062,0.0,0.00299493142675
0.000517581007443,1.05934035778,33.2285820312,0.0,0.00334551134102
0.000528044300154,1.13055431843,34.3762929688,0.0,0.00367975451094
0.000539188506082,1.20947051048,35.7321484375,0.0,0.00403574901656
0.00055033271201,1.29155910015,36.5428945312,0.0,0.00439174352218
0.000561476626899,1.37682080269,37.5340820313,0.0,0.00492657501616
0.000572571414523,1.46485769749,42.5793164063,0.0,0.00545904873828
0.000583352404647,1.55340874195,45.8294609375,0.0,0.0059764623323
0.000594575190917,1.64872217178,49.8107109375,0.0,0.00651507911167
0.000605207285844,1.74195039272,53.5098515625,0.0,0.00702534675733
0.000616430246737,1.84343147278,54.4121796875,0.0,0.00756397191741
0.000627062632702,1.94245755672,55.3049882812,0.0,0.0080742535309
0.000638285884634,2.0499997139,57.0308007813,0.0,0.00861289265883
0.000649509311188,2.16059970856,61.4463125,0.0,0.00915154016746
0.000660141988192,2.26815795898,67.9357421875,0.0,0.00966183574879
0.0006713658222,2.3845846653,70.3424453125,0.0,0.0112401630034
0.000682589190546,2.50392150879,73.510921875,0.0,0.0128184247754
0.000693221751135,2.61961174011,74.6979375,0.0,0.0143136054909
0.000704444886651,2.74445176125,76.963078125,0.0,0.0158918345216
0.000715077214409,2.86524200439,87.8242109375,0.0,0.0173869824958
0.000726300757378,2.99534296989,88.68984375,0.0,0.0189652688238
0.000737524882425,3.12804389,89.45071875,0.0,0.020543637005
0.000748163380194,3.25614380836,90.681265625,0.0,0.0220396526238
0.000759418355301,3.39405083656,90.7957578125,0.0,0.0236223590277
0.000770073907916,3.52679634094,98.6420859375,0.0,0.0251207729469
0.000781304377597,3.66891884804,91.916671875,0.0,0.0270141823765
0.000792531704064,3.81318569183,87.0182734375,0.0,0.0289070618737
0.000803168863058,3.95179963112,82.1993515625,0.0,0.0307004416445
0.000814397528302,4.10006904602,84.8001875,0.0,0.0325935468537
0.000825036026072,4.24230575562,80.7406796875,0.0,0.0343871523365
0.000836237275507,4.39382362366,73.70603125,0.0,0.036275635357
0.000847464136314,4.54739904404,77.078140625,0.0,0.0381684363456
0.000858095067088,4.69431114197,77.5701640625,0.0,0.0399607660651
0.000869310228154,4.85076999664,82.5555,0.0,0.0418515945274
0.000880521489307,5.00858640671,179.4131875,0.0,0.0437417654809
0.000891130417585,5.15913486481,172.033640625,0.0,0.0494171939862
0.000902343192138,5.31943368912,177.426625,0.0,0.0554156604336
0.000913394906092,5.47852468491,177.08703125,0.0,0.0613279647462
0.000924378517084,5.63761758804,178.75715625,0.0,0.0672038362083
0.000935361895245,5.79759693146,179.904484375,0.0,0.0730795831136
0.000946345448028,5.95837688446,178.924140625,0.0,0.0789554234364
0.000957329000812,6.11987018585,182.769484375,0.0,0.0848312637593
0.000968312611803,6.28199386597,180.1514375,0.0,0.0907071352213
0.000979296746664,6.44467258453,174.772953125,0.0,0.0965832869361
0.000990280765109,6.60782146454,175.582703125,0.0,0.102459376372
0.00100126443431,6.77136468887,175.240734375,0.0,0.104448808776
0.00101224787068,6.93523359299,174.676859375,0.0,0.106438199008
0.00102323130704,7.09936904907,172.71240625,0.0,0.108427589241
0.00103421485983,7.26371335983,166.799640625,0.0,0.110417000559
0.00104519841261,7.42821598053,156.69315625,0.0,0.112406411877
0.00105618231464,7.59283304214,138.391046875,0.0,0.114395886452
0.00106716621667,7.75752449036,119.322101562,0.0,0.116385361028
0.0010781501187,7.92225885391,113.590578125,0.0,0.118374835604
0.00108913436998,8.08701705933,111.686296875,0.0,0.120364373437
0.0011001189705,8.25178527832,109.911265625,0.0,0.122353974528
0.00111110368744,8.41655445099,106.917820312,1.75571868102e-05,0.123065040594
0.00112208817154,8.58132362366,102.532023438,3.51140014805e-05,0.123776091588
0.00113307277206,8.74609184265,96.8948515625,5.26710022208e-05,0.124487150118
0.00114405737258,8.91086006165,95.650296875,7.02280029611e-05,0.125198208648
0.00115504185669,9.07562828064,93.2423046875,8.77848176314e-05,0.125909259642
0.00116602657363,9.24039840698,89.110078125,0.000105342004442,0.126620325708
0.00117701140698,9.40517234802,88.9425546875,0.000122899377322,0.127331399309
0.00118857459165,9.5786190033,87.2895625,0.000141381145633,0.128079910926
0.00119955965783,9.74339389801,84.9916875,0.000158938890653,0.128790999599
0.00121002737433,9.90041160583,85.4406015625,0.000175669740887,0.129468599034
0.00122106354684,10.0659532547,84.5175078125,0.000193217908079,0.12963091958
0.00123204861302,10.2307291031,83.0414296875,0.000210684813189,0.129792488453
0.0012430336792,10.3955049515,83.1940546875,0.000228151718299,0.129954057325
0.00125401874539,10.5602807999,82.5710234375,0.000245618623409,0.130115626197
0.00126500381157,10.7250576019,81.3575859375,0.000263085528519,0.130277195069
0.00127656711265,10.8985061646,81.4920390625,0.000281471861334,0.130447268648
0.00128755217884,11.0632820129,80.8295078125,0.000298938766444,0.13060883752
0.00129853724502,11.2280578613,80.7704609375,0.000316405671554,0.130770406392
0.0013095223112,11.3928337097,80.4933203125,0.000333872576664,0.130931975265
0.00132050737739,11.5576105118,80.9261328125,0.000351339481774,0.131093544137
0.00133149232715,11.7223854065,81.5580625,0.000368915377921,0.13123854528
0.00134247739334,11.8871603012,81.535328125,0.000386491460333,0.13138354796
0.00135346257593,12.0519380569,81.1181640625,0.000404067729008,0.131528552177
0.00136444775853,12.2167167664,81.7348125,0.000421643997684,0.131673556393
0.00137543305755,12.3814964294,81.3601953125,0.000439220452624,0.131818562147
0.00138641835656,12.5462751389,80.6169375,0.000456796907564,0.1319635679
0.00139737839345,12.7106761932,77.0335625,0.000474332943158,0.132108240193
0.00140805589035,12.8708381653,79.9429609375,0.000491416915378,0.132249182964
0.00141905480996,13.0358228683,80.537546875,0.000509015163237,0.132394368509
0.00143030111212,13.2045173645,79.0133671875,0.000527009222661,0.132542819499
0.00144134333823,13.3701505661,80.89578125,0.000579857124184,0.132591263409
0.00145216367673,13.5324554443,80.302734375,0.000631643075507,0.132638733864
0.00146341777872,13.7012662888,80.085828125,0.000685505011323,0.132688107306
0.00147400610149,13.8600921631,79.8949140625,0.000736180539379,0.132734559873
0.00148500746582,14.0251111984,78.93746875,0.000788832877145,0.132782824516
0.00149642466567,14.1963691711,78.5918984375,0.000843475396501,0.132832913492
0.00150722102262,14.3583145142,78.59375,0.000895146572514,0.132880278737
0.00151842879131,14.5264310837,77.2972578125,0.000948786757974,0.132929448907
0.00152905297,14.6857948303,79.372,0.000999633891833,0.132976058779
0.00154041626956,14.8562440872,77.480515625,0.00105401844532,0.133025911287
0.00155134696979,15.0202045441,78.99578125,0.00107154059418,0.133262460296
0.00156241154764,15.1861724854,77.6499140625,0.00108927735176,0.133501906524
0.00157335912809,15.3503866196,75.72328125,0.00110682655998,0.133738820835
0.00158430705778,15.5146064758,79.77665625,0.00112437632805,0.133975742704
0.00159517070279,15.6775598526,80.0190703125,0.00114179098593,0.134210840585
0.00160602142569,15.8403224945,80.359796875,0.0011591849294,0.134445658822
